countryA,countryB,bilateralTradeNormValue,bilateralTradeRawValue,foreignCapitalInvestmentNormValue,foreignCapitalInvestmentRawValue,onlineSearchInterestRawValue,migrantDestinationsRawValue,migrantDestinationsNormValue,travelDestinationsRawValue,travelDestinationsNormValue,foreignMediaFlowsRawValue,armsTradeNormValue,armsTradeRawValue,jointTrainingNormValue,jointTrainingRawValue,defenceDialoguesNormValue,defenceDialoguesRawValue,diplomaticDialoguesNormValue,diplomaticDialoguesRawValue
BA,PH,0.0010230468,78369923.0,,,0.0059612519,166.0,2.24268e-05,1217.0,0.0017808484,0.0070671378,,,0.0671936759,17.0,,,,
BA,PK,0.0073668992,564337163.0,0.0001205228,6700000.0,0.0803622607,,,4472.5544786847,0.0065447343,0.0323910483,,,0.0197628458,5.0,,,,
BA,PY,0.0004072553,31197566.0,,,,,,,,,,,,,,,,
BA,QA,0.0141880897,1086870616.0,,,,,,,,,,,,,,,,
BA,RS,0.000158233,12121353.0,,,,,,,,,,,,,,,,
BA,RU,0.0150559153,1153349909.0,,,0.0123810616,469.0,6.33626e-05,,,0.1180800942,0.12254754,406000000.0,0.0158102767,4.0,0.2857142857,2.0,0.0909090909,1.0
BA,SA,0.0154080752,1180326918.0,,,,,,,,,,,,,,,,
BA,SB,2.18055e-05,1670395.0,,,,,,,,,,,,,,,,
BA,SC,1.5389e-06,117883.0,,,,,,,,,,,,,,,,
BA,SD,0.0003144178,24085797.0,,,,,,,,,,,,,,,,
BA,SG,0.0230269959,1763970044.0,0.0004387701,51600000.0,0.0137567351,79857.0,0.0107887995,21897.0,0.0320421019,0.0276796231,,,0.0671936759,17.0,,,,
BA,SK,0.015729624,1204958983.0,6.46218e-05,4700000.0,0.0065344492,12102.0,0.0016349982,4530.0,0.0066287949,0.0150176678,,,0.0276679842,7.0,,,,
BA,SL,0.0018208156,139482552.0,,,0.0067637281,673.0,9.09233e-05,1986.0,0.0029061339,0.0035335689,,,0.0592885375,15.0,,,0.1818181818,2.0
BA,SLE,2.62272e-05,2009122.0,,,,,,,,,,,,,,,,
BA,SM,1.42995e-05,1095405.0,,,,,,,,,,,,,,,,
BA,SN,0.0001155816,8854065.0,,,,,,,,,,,,,,,,
BA,SO,8.21454e-05,6292703.0,,,,,,,,,,,,,,,,
BA,SR,9.96739e-05,7635463.0,,,,,,,,,,,,,,,,
BA,SV,2.87572e-05,2202930.0,,,,,,,,,,,,,,,,
BA,SY,1.5714e-06,120375.0,,,,,,,,,,,,,,,,
BA,SZ,1.7122e-05,1311624.0,,,,,,,,,,,,,,,,
BA,TD,0.0003177522,24341227.0,,,,,,,,,,,,,,,,
BA,TG,0.0001304986,9996773.000000002,,,,,,,,,,,,,,,,
BA,TH,0.009628894,737616003.0,,,0.0121517826,1458.0,0.000196978,21817.0,0.0319250371,0.0106007067,,,0.0671936759,17.0,,,,
BA,TJ,0.0007866786,60263073.0,,,,,,,,,,,,,,,,
BA,TM,3.70553e-05,2838602.0,,,,,,,,,,,,,,,,
BA,TN,0.0008421784,64514605.0,,,,,,,,,,,,,,,,
BA,TO,6.155e-07,47148.0,,,,,,,,,,,,,,,,
BA,TR,0.0088830427,680480483.0,,,,,,,,,,,,,,,,
BA,TT,1.4981e-05,1147612.0,,,,,,,,,,,,,,,,
BA,TW,,,,,,80.0,1.08081e-05,,,,,,,,,,,
BA,TZ,0.0001924191,14740157.0,,,,,,,,,,,,,,,,
BA,UA,0.0061973867,474747316.99999994,,,,,,,,,,,,,,,,
BA,UG,9.39394e-05,7196173.0,,,,,,,,,,,,,,,,
BA,UK,0.0374744809,2870711499.0,,,,,,,,,,,,,,,,
BA,US,0.0799302229,6123009692.0,3.96656e-05,31000000.0,0.0819672131,261496.0,0.0353284986,8907.0,0.0130337033,0.4148998822,0.0371264715,123000000.0,0.0790513834,20.0,,,,
BA,UY,0.0004232226,32420732.0,,,,,,,,,,,,,,,,
BA,UZ,0.0006405982,49072666.99999999,,,,,,,,,,,,,,,,
BA,VA,5.535e-07,42403.0,,,,,,,,,,,,,,,,
BA,VE,3.48868e-05,2672486.0,,,,,,,,,,,,,,,,
BA,VN,0.007563699,579412899.9999999,,,0.00424166,8325.0,0.0011247199,,,0.0035335689,,,0.0395256917,10.0,,,,
BA,VU,1.18987e-05,911492.0,,,,,,,,,,,,,,,,
BA,XK,6.1294e-06,469538.0,,,,,,,,,,,,,,,,
BA,YE,3.68866e-05,2825679.0,,,,,,,,,,,,,,,,
BA,ZA,0.0027994943,214453681.00000003,,,,,,,,,,,,,,,,
BA,ZM,0.0004872304,37324014.00000001,,,,,,,,,,,,,,,,
BA,ZW,0.0002106904,16139819.0,,,,,,,,,,,,,,,,
BB,RU,,,0.0001211405,18900000.0,,,,,,,,,,,,,,
BE,AU,,,0.0029192329,547082240.0000001,,,,,,,,,,,,,,
BE,CB,,,0.0014086111,30600000.0,,,,,,,,,,,,,,
BE,CN,,,0.003974888,2683629000.0,,,,,,,,,,,,,,
BE,ID,,,8.35013e-05,16200000.0,,,,,,,,,,,,,,
BE,IN,,,0.0024485713,886240000.0,,,,,,,,,,,,,,
BE,JP,,,0.0017118845,175400000.00000003,,,,,,,,,,,,,,
BE,MA,,,0.0014323374,189900000.00000003,,,,,,,,,,,,,,
BE,MY,,,4.00063e-05,2290000.0,,,,,,,,,,,,,,
BE,PH,,,0.0055957415,449299999.99999994,,,,,,,,,,,,,,
BE,RU,,,0.0065452408,1021169999.9999999,,,,,,,,,,,,,,
BE,SG,,,0.0043607285,512828000.0,,,,,,,,,,,,,,
BE,SK,,,0.0064423666,468559000.0,,,,,,,,,,,,,,
BE,TH,,,0.0016003466,95950899.99999999,,,,,,,,,,,,,,
BE,TW,,,0.0015903361,55900000.00000001,,,,,,,,,,,,,,
BE,US,,,0.0092360896,7218312000.0,,,,,,,,,,,,,,
BE,VN,,,0.004854034,1058900000.0000001,,,,,,,,,,,,,,
BG,CN,,,0.0001014596,68500000.0,,,,,,,,,,,,,,
BG,IN,,,2.84576e-05,10300000.0,,,,,,,,,,,,,,
BG,RU,,,0.000270483,42200000.0,,,,,,,,,,,,,,
BG,SG,,,0.0006717604,79000000.0,,,,,,,,,,,,,,
BG,US,,,6.73036e-05,52599999.99999999,,,,,,,,,,,,,,
BG,VN,,,0.0008810514,192200000.00000003,,,,,,,,,,,,,,
BH,AU,,,6.56328e-05,12300000.0,,,,,,,,,,,,,,
BH,CN,,,8.9314e-05,60300000.00000001,,,,,,,,,,,,,,
BH,IN,,,0.0016867359,610500000.0000002,,,,,,,,,,,,,,
BH,MA,,,0.0001621656,21500000.0,,,,,,,,,,,,,,
BH,PH,,,0.0006426447,51600000.0,,,,,,,,,,,,,,
BH,PK,,,0.0051914766,288600000.0,,,,,,,,,,,,,,
BH,SG,,,0.001217672,143200000.0,,,,,,,,,,,,,,
BH,US,,,2.59746e-05,20299999.999999996,,,,,,,,,,,,,,
BIH,IN,,,5.5258e-06,2000000.0,,,,,,,,,,,,,,
BIH,RU,,,2.69201e-05,4200000.0,,,,,,,,,,,,,,
BM,AU,,,0.0004807739,90100000.0,,,,,,,,,,,,,,
BM,CN,,,0.0003461474,233700000.0,,,,,,,,,,,,,,
BM,IN,,,0.0009554026,345800000.00000006,,,,,,,,,,,,,,
BM,JP,,,0.001224866,125500000.0,,,,,,,,,,,,,,
BM,MA,,,9.27738e-05,12300000.0,,,,,,,,,,,,,,
BM,PH,,,0.0010511475,84400000.0,,,,,,,,,,,,,,
BM,RU,,,0.0015895686,248000000.0,,,,,,,,,,,,,,
BM,SG,,,0.0029676505,348999999.99999994,,,,,,,,,,,,,,
BM,US,,,0.0066574895,5203050000.000001,,,,,,,,,,,,,,
BO,IN,,,0.0002342919,84800000.0,,,,,,,,,,,,,,
BR,AE,0.0189893757,226933940.0,,,,,,,,,,,,,,,,
BR,AF,2.7076e-06,32357.0,,,,,,,,,,,,,,,,
BR,AG,8.6505e-06,103378.0,,,,,,,,,,,,,,,,
BR,AL,1.541e-07,1841.0,,,,,,,,,,,,,,,,
BR,AN,6.33e-08,756.0,,,,,,,,,,,,,,,,
BR,AN,8.86864e-05,1059853.0,,,,,,,,,,,,,,,,
BR,AO,2.261e-07,2702.0,,,,,,,,,,,,,,,,
BR,AR,0.0013050542,15596147.0,,,,,,,,,,,,,,,,
BR,AS,5.9311e-06,70880.0,,,,,,,,,,,,,,,,
BR,AU,0.0528713507,631842992.0,,,0.0223330562,3294.0,0.072625452,1255.0,0.0080911885,0.0125050999,,,0.0590163934,18.0,0.2222222222,4.0,,
BR,AZ,1.5609e-06,18654.0,,,,,,,,,,,,,,,,
BR,BA,0.0027549068,32922717.999999996,,,0.0371848157,,,,,,,,0.0524590164,16.0,,,,
BR,BB,2.27e-08,271.0,,,,,,,,,,,,,,,,
BR,BH,1.8968e-06,22668.0,,,,,,,,,,,,,,,,
BR,BIH,1.093e-07,1306.0,,,,,,,,,,,,,,,,
BR,BO,5.216e-07,6233.0,,,,,,,,,,,,,,,,
BR,BRA,0.0001115731,1333362.0,,,,,,,,,,,,,,,,
BR,BW,3.3e-09,39.0,,,,,,,,,,,,,,,,
BR,BY,2.6974e-06,32235.0,,,,,,,,,,,,,,,,
BR,CA,0.0005951256,7112092.000000001,,,,,,,,,,,,,,,,
BR,CB,0.0012263915,14656082.000000002,,,0.0049321142,,,150.0,0.0009670743,,,,0.0426229508,13.0,0.0555555556,1.0,,
BR,CD,7.8e-09,93.0,,,,,,,,,,,,,,,,
BR,CH,0.0008000496,9561052.0,,,,,,,,,,,,,,,,
BR,CI,3.31e-08,396.0,,,,,,,,,,,,,,,,
BR,CL,0.000302029,3609420.0,,,,,,,,,,,,,,,,
BR,CM,6.96e-08,832.0,,,,,,,,,,,,,,,,
BR,CN,0.1482612581,1771807142.9999998,,,0.076586312,,,2070.5743688088,0.0133493286,0.0087387507,,,0.0327868852,10.0,0.0555555556,1.0,0.1111111111,1.0
BR,CO,0.0033940841,40561253.0,,,,,,,,,,,,,,,,
BR,CR,2.64784e-05,316432.0,,,,,,,,,,,,,,,,
BR,CU,8.05e-08,962.0,,,,,,,,,,,,,,,,
BR,DJ,1.859e-07,2222.0,,,,,,,,,,,,,,,,
BR,DM,1.1834e-06,14142.0,,,,,,,,,,,,,,,,
BR,DO,4.0569e-06,48482.0,,,,,,,,,,,,,,,,
BR,EC,4.3771e-06,52309.0,,,,,,,,,,,,,,,,
BR,EG,0.0001493403,1784702.0,,,,,,,,,,,,,,,,
BR,ET,2.93e-07,3502.0,,,,,,,,,,,,,,,,
BR,EU,0.0241206246,288255310.0,,,,,,,,,,,,,,,,
BR,FJ,2.5638e-06,30639.0,,,,,,,,,,,,,,,,
BR,GA,1.21e-08,145.0,,,,,,,,,,,,,,,,
BR,GD,1.18e-08,141.0,,,,,,,,,,,,,,,,
BR,GE,3.906e-07,4668.0,,,,,,,,,,,,,,,,
BR,GH,8.4311e-06,100756.0,,,,,,,,,,,,,,,,
BR,GI,2.152e-07,2572.0,,,,,,,,,,,,,,,,
BR,GN,8.89e-08,1062.0,,,,,,,,,,,,,,,,
BR,GQ,0.001157339,13830866.0,,,,,,,,,,,,,,,,
BR,GT,5.6909e-06,68010.0,,,,,,,,,,,,,,,,
BR,HN,4.2e-08,502.0,,,,,,,,,,,,,,,,
BR,HT,2e-10,2.0,,,,,,,,,,,,,,,,
BR,ID,0.0189928879,226975913.0,0.000265967,51600000.0,0.1376004433,,,2701.0,0.0174137849,0.0733748103,,,0.0754098361,23.0,0.0555555556,1.0,0.1111111111,1.0
BR,IL,2.6335e-05,314718.0,,,,,,,,,,,,,,,,
BR,IN,0.0355673627,425050401.99999994,,,0.067885841,23530.0,0.5187847253,106.0,0.0006833992,0.0457054907,,,0.0393442623,12.0,,,0.1111111111,1.0
BR,IQ,0.0041807488,49962348.0,,,,,,,,,,,,,,,,
BR,IR,8.59283e-05,1026893.0,,,,,,,,,,,,,,,,
BR,IS,6.124e-07,7318.0,,,,,,,,,,,,,,,,
BR,JM,1.9572e-06,23390.0,,,,,,,,,,,,,,,,
BR,JO,7.3834e-06,88236.0,,,,,,,,,,,,,,,,
BR,JP,0.1556949934,1860644548.0,,,0.1344416736,,,742.0,0.0047837943,0.0049243009,,,0.0393442623,12.0,0.1666666667,3.0,,
BR,KE,2.73456e-05,326796.0,,,,,,,,,,,,,,,,
BR,KG,2.879e-07,3440.0,,,,,,,,,,,,,,,,
BR,KM,2.5e-09,30.0,,,,,,,,,,,,,,,,
BR,KW,1.08461e-05,129617.0,,,,,,,,,,,,,,,,
BR,KZ,0.002248824,26874738.0,,,,,,,,,,,,,,,,
BR,LA,1.857e-07,2219.0,,,0.0002770851,,,103.0,0.0006640577,,,,0.0229508197,7.0,,,,
BR,LB,6.1729e-06,73770.0,,,,,,,,,,,,,,,,
BR,LC,2.37e-08,283.0,,,,,,,,,,,,,,,,
BR,LR,3.13e-08,374.0,,,,,,,,,,,,,,,,
BR,MA,0.1224781928,1463684712.0,,,0.2309226933,7054.0,0.1555251786,136020.0,0.8769429912,0.6115606379,0.0652173913,12000000.0,0.0819672131,25.0,0.1111111111,2.0,0.2222222222,2.0
BR,MAR,3.6694e-06,43851.0,,,,,,,,,,,,,,,,
BR,ME,7.134e-07,8526.0,,,,,,,,,,,,,,,,
BR,MG,5.3276e-06,63668.0,,,,,,,,,,,,,,,,
BR,MH,1e-10,1.0,,,,,,,,,,,,,,,,
BR,MK,1.562e-07,1867.0,,,,,,,,,,,,,,,,
BR,ML,9.61e-08,1148.0,,,,,,,,,,,,,,,,
BR,MO,3.92e-08,468.0,,,0.0007204212,,,,,,,,0.0098360656,3.0,,,,
BR,MR,3.76e-08,449.0,,,,,,,,,,,,,,,,
BR,MS,3.44e-08,411.0,,,,,,,,,,,,,,,,
BR,MU,2.559e-07,3058.0,,,,,,,,,,,,,,,,
BR,MV,3.3843e-06,40444.0,,,,,,,,,,,,,,,,
BR,MW,9.1885e-06,109808.0,,,,,,,,,,,,,,,,
BR,MX,0.0003556362,4250057.0,,,,,,,,,,,,,,,,
BR,MY,6.14493e-05,734355.0,,,0.0069271266,,,,,,,,0.0262295082,8.0,,,,
BR,MZ,0.0016315038,19497407.0,,,,,,,,,,,,,,,,
BR,NA,1.9033e-06,22746.0,,,,,,,,,,,,,,,,
BR,NE,2.90167e-05,346766.0,,,,,,,,,,,,,,,,
BR,NG,0.0050444322,60283860.00000001,,,,,,,,,,,,,,,,
BR,NI,1.57e-07,1876.0,,,,,,,,,,,,,,,,
BR,NK,3.88683e-05,464498.0,,,0.0015516764,,,,,,,,,,,,,
BR,NO,0.0004055413,4846451.0,,,,,,,,,,,,,,,,
BR,NP,6.88e-07,8222.0,,,0.0104183984,,,,,,,,0.0098360656,3.0,,,,
BR,NR,3.444e-07,4116.0,,,,,,,,,,,,,,,,
BR,NZ,0.0004890486,5844411.0,,,0.0067608756,,,190.0,0.0012249608,,,,0.0327868852,10.0,,,,
BR,OM,0.0010561501,12621600.0,,,,,,,,,,,,,,,,
BR,PA,1.888e-07,2256.0,,,,,,,,,,,,,,,,
BR,PE,9.6344e-06,115137.0,,,,,,,,,,,,,,,,
BR,PF,7.77e-08,928.0,,,,,,,,,,,,,,,,
BR,PG,0.0025646817,30649419.0,,,0.0003325021,,,,,,,,0.0163934426,5.0,,,,
BR,PH,0.0130029865,155393153.0,,,0.0438348573,85.0,0.001874063,1037.0,0.0066857071,0.0164658724,,,0.0721311475,22.0,0.0555555556,1.0,,
BR,PK,0.0017252088,20617234.999999996,,,0.0106400665,,,64.429577647,0.0004153879,0.0051646523,,,0.0163934426,5.0,,,,
BR,PY,5.96e-08,712.0,,,,,,,,,,,,,,,,
BR,QA,2.85124e-05,340739.0,,,,,,,,,,,,,,,,
BR,RS,2.2467e-05,268493.0,,,,,,,,,,,,,,,,
BR,RU,0.0174108358,208069483.0,,,0.0109171516,,,,,0.0152661569,,,0.0163934426,5.0,,,,
BR,RW,1.6e-09,19.0,,,,,,,,,,,,,,,,
BR,SA,0.0138386111,165379347.00000003,,,,,,,,,,,,,,,,
BR,SB,2.57e-08,307.0,,,,,,,,,,,,,,,,
BR,SC,8.64e-08,1032.0,,,,,,,,,,,,,,,,
BR,SD,6.15e-08,735.0,,,,,,,,,,,,,,,,
BR,SG,0.1807432834,2159985992.0,0.0004744839,55800000.00000001,0.0944860072,,,8153.0,0.0525637127,0.0783049782,,,0.0950819672,29.0,0.1666666667,3.0,0.2222222222,2.0
BR,SK,0.0209748025,250660930.0,,,0.0115821557,,,723.0,0.0046612982,0.0015151695,,,0.0262295082,8.0,,,0.1111111111,1.0
BR,SL,0.0015737273,18806945.0,,,0.0024937656,,,12.0,7.73659e-05,,,,0.0360655738,11.0,,,,
BR,SLE,4.83e-07,5772.0,,,,,,,,,,,,,,,,
BR,SN,9.59e-08,1146.0,,,,,,,,,,,,,,,,
BR,SO,5.379e-07,6428.0,,,,,,,,,,,,,,,,
BR,SS,6.22e-08,743.0,,,,,,,,,,,,,,,,
BR,ST,4.524e-07,5406.0,,,,,,,,,,,,,,,,
BR,SV,6.56e-08,784.0,,,,,,,,,,,,,,,,
BR,SX,5.92e-08,707.0,,,,,,,,,,,,,,,,
BR,SZ,3.8694e-06,46241.0,,,,,,,,,,,,,,,,
BR,TD,2.776e-07,3318.0,,,,,,,,,,,,,,,,
BR,TG,6e-10,7.0,,,,,,,,,,,,,,,,
BR,TH,0.0353450214,422393294.99999994,,,0.0365752286,,,1576.0,0.0101607275,0.0046050279,,,0.068852459,21.0,0.0555555556,1.0,,
BR,TJ,2.3e-09,28.0,,,,,,,,,,,,,,,,
BR,TL,6.515e-07,7786.0,,,,,,,,,,,,,,,,
BR,TM,1.61e-08,193.0,,,,,,,,,,,,,,,,
BR,TN,2.21e-06,26411.0,,,,,,,,,,,,,,,,
BR,TR,0.0002519615,3011085.0,,,,,,,,,,,,,,,,
BR,TW,,,,,5.5417e-05,16.0,0.0003527648,,,,,,,,,,,
BR,TZ,8.79e-08,1050.0,,,,,,,,,,,,,,,,
BR,UA,6.91595e-05,826496.0,,,,,,,,,,,,,,,,
BR,UG,7.05e-08,843.0,,,,,,,,,,,,,,,,
BR,UK,0.0374309962,447321892.0,,,,,,,,,,,,,,,,
BR,US,0.0309209165,369522702.0,,,0.0399002494,,,204.0,0.0013152211,0.1218690525,0.472826087,87000000.0,0.0754098361,23.0,0.0555555556,1.0,0.1111111111,1.0
BR,UY,1.69379e-05,202418.0,,,,,,,,,,,,,,,,
BR,VN,0.0208068581,248653898.00000003,0.0002365362,51600000.0,0.0106400665,,,,,,,,0.0524590164,16.0,,,,
BR,ZA,0.0036577868,43712652.0,,,,,,,,,,,,,,,,
BR,ZM,2.68e-08,320.0,,,,,,,,,,,,,,,,
BRA,AU,,,0.0011104224,208100000.0,,,,,,,,,,,,,,
BRA,BA,,,6.36126e-05,1800000.0,,,,,,,,,,,,,,
BRA,CB,,,8.28595e-05,1800000.0,,,,,,,,,,,,,,
BRA,CN,,,0.0024436203,1649800000.0,,,,,,,,,,,,,,
BRA,ID,,,3.09264e-05,6000000.0,,,,,,,,,,,,,,
BRA,IN,,,0.000974273,352630000.0,,,,,,,,,,,,,,
BRA,JP,,,0.0011506909,117899999.99999999,,,,,,,,,,,,,,
BRA,MA,,,0.000448784,59500000.0,,,,,,,,,,,,,,
BRA,NZ,,,0.0005692299,13300000.0,,,,,,,,,,,,,,
BRA,PH,,,0.0004794927,38500000.0,,,,,,,,,,,,,,
BRA,RU,,,0.0005268651,82200000.0,,,,,,,,,,,,,,
BRA,SG,,,0.0013520241,159000000.0,,,,,,,,,,,,,,
BRA,SK,,,0.0019991508,145400000.0,,,,,,,,,,,,,,
BRA,SL,,,0.0001216265,1800000.0,,,,,,,,,,,,,,
BRA,US,,,0.0079562519,6218076130.0,,,,,,,,,,,,,,
BRA,VN,,,3.11714e-05,6800000.0,,,,,,,,,,,,,,
BS,CN,,,8.67961e-05,58600000.0,,,,,,,,,,,,,,
BS,US,,,2.81498e-05,22000000.0,,,,,,,,,,,,,,
BT,IN,,,7.54265e-05,27300000.0,,,,,,,,,,,,,,
BY,CB,,,0.0002439751,5300000.0,,,,,,,,,,,,,,
BY,CN,,,0.000989564,668099999.9999999,,,,,,,,,,,,,,
BY,IN,,,0.0002171621,78600000.0,,,,,,,,,,,,,,
BY,MO,,,0.0247315154,279800000.0,,,,,,,,,,,,,,
BY,PK,,,0.0004551087,25300000.0,,,,,,,,,,,,,,
BY,RU,,,0.0011099419,173170000.00000003,,,,,,,,,,,,,,
BY,SL,,,0.0017095285,25300000.0,,,,,,,,,,,,,,
BY,VN,,,0.0002979622,65000000.0,,,,,,,,,,,,,,
BZ,MA,,,5.2798e-06,700000.0,,,,,,,,,,,,,,
BZ,MY,,,0.0005345819,30600000.0,,,,,,,,,,,,,,
BZ,TH,,,0.001020743,61200000.0,,,,,,,,,,,,,,
CA,AU,,,0.0284266208,5327323980.0,,,,,,,,,,,,,,
CA,BA,,,0.0144612598,409200000.00000006,,,,,,,,,,,,,,
CA,BR,,,0.0068422572,100000000.0,,,,,,,,,,,,,,
CA,CB,,,0.0063801797,138600000.0,,,,,,,,,,,,,,
CA,CN,,,0.0125664262,8484170000.000002,,,,,,,,,,,,,,
CA,ID,,,0.0021035105,408099999.99999994,,,,,,,,,,,,,,
CA,IN,,,0.0079049118,2861116999.9999995,,,,,,,,,,,,,,
CA,JP,,,0.0382391459,3917990000.0000005,,,,,,,,,,,,,,
CA,MA,,,0.0039311967,521199999.99999994,,,,,,,,,,,,,,
CA,MY,,,0.0007599449,43500000.0,,,,,,,,,,,,,,
CA,NZ,,,0.040759427,952339999.9999999,,,,,,,,,,,,,,
CA,PH,,,0.0131829343,1058500000.0,,,,,,,,,,,,,,
CA,PK,,,0.0359481874,1998400000.0,,,,,,,,,,,,,,
CA,RU,,,0.0064063459,999500000.0,,,,,,,,,,,,,,
CA,SG,,,0.0089412162,1051499999.9999998,,,,,,,,,,,,,,
CA,SK,,,0.0111770955,812919999.9999999,,,,,,,,,,,,,,
CA,SL,,,0.0043447701,64300000.0,,,,,,,,,,,,,,
CA,TH,,,0.001856518,111310000.0,,,,,,,,,,,,,,
CA,TW,,,0.0359546833,1263800000.0,,,,,,,,,,,,,,
CA,US,,,0.0754826744,58992226900.0,,,,,,,,,,,,,,
CA,VN,,,0.0049745941,1085199999.9999998,,,,,,,,,,,,,,
CB,AE,0.0026503648,99654544.0,,,,,,,,,,,,,,,,
CB,AF,1.35014e-05,507656.0,,,,,,,,,,,,,,,,
CB,AL,2.39e-08,900.0,,,,,,,,,,,,,,,,
CB,AM,3.14226e-05,1181500.0,,,,,,,,,,,,,,,,
CB,AN,5.394e-07,20280.0,,,,,,,,,,,,,,,,
CB,AR,0.0022034513,82850456.0,,,,,,,,,,,,,,,,
CB,AU,0.0057064813,214565479.99999997,,,0.0145108098,38969.0,0.0352637337,2864.0,0.0079695263,0.0908652792,,,0.0418848168,8.0,,,0.0666666667,1.0
CB,AZ,6.5851e-06,247603.0,,,,,,,,,,,,,,,,
CB,BA,0.000542635,20403246.0,,,0.0022718945,19259.0,0.0174278079,,,0.0017636312,,,0.0523560209,10.0,,,,
CB,BB,2.23e-08,840.0,,,,,,,,,,,,,,,,
CB,BH,1.39544e-05,524689.0,,,,,,,,,,,,,,,,
CB,BIH,1.20513e-05,453133.0,,,,,,,,,,,,,,,,
CB,BO,5.1961e-06,195374.0,,,,,,,,,,,,,,,,
CB,BR,,,,,0.0001465738,,,29.0,8.0697e-05,,,,0.0680628272,13.0,0.0833333333,1.0,,
CB,BRA,0.0017936025,67440014.0,,,,,,,,,,,,,,,,
CB,BS,8.57e-07,32223.0,,,,,,,,,,,,,,,,
CB,BT,6.06e-08,2279.0,,,,,,,,,,,,,,,,
CB,BY,3.93247e-05,1478620.0,,,,,,,,,,,,,,,,
CB,BZ,6.9004e-06,259457.0,,,,,,,,,,,,,,,,
CB,CA,0.0214412313,806196991.9999999,,,,,,,,,,,,,,,,
CB,CF,2.0722e-06,77915.0,,,,,,,,,,,,,,,,
CB,CG,1.52917e-05,574974.0,,,,,,,,,,,,,,,,
CB,CH,0.0101036609,379900804.0,,,,,,,,,,,,,,,,
CB,CI,8.30815e-05,3123890.0,,,,,,,,,,,,,,,,
CB,CL,0.0006851582,25762162.0,,,,,,,,,,,,,,,,
CB,CM,2.5629e-06,96364.0,,,,,,,,,,,,,,,,
CB,CN,0.2476683098,9312405781.0,4.2954e-06,2900000.0,0.1182117992,,,22747.1997367999,0.0632976281,0.0302371098,0.5384615385,42000000.0,0.0732984293,14.0,0.0833333333,1.0,0.2,3.0
CB,CO,0.0002556605,9612916.0,,,,,,,,,,,,,,,,
CB,CR,2.61189e-05,982077.0,,,,,,,,,,,,,,,,
CB,CU,4.213e-07,15840.0,,,,,,,,,,,,,,,,
CB,CV,2.298e-07,8642.0,,,,,,,,,,,,,,,,
CB,DM,3.0018e-06,112870.0,,,,,,,,,,,,,,,,
CB,DO,8.0097e-06,301166.0,,,,,,,,,,,,,,,,
CB,DZ,1.4627e-06,54999.0,,,,,,,,,,,,,,,,
CB,EC,7.8051e-06,293476.0,,,,,,,,,,,,,,,,
CB,EG,3.81324e-05,1433792.0,,,,,,,,,,,,,,,,
CB,ET,1.5824e-06,59497.0,,,,,,,,,,,,,,,,
CB,EU,0.1034793455,3890855701.0000005,,,,,,,,,,,,,,,,
CB,FJ,1.43272e-05,538709.0,,,,,,,,,,,,,,,,
CB,GA,0.001152983,43352521.0,,,,,,,,,,,,,,,,
CB,GE,3.2617e-06,122641.0,,,,,,,,,,,,,,,,
CB,GH,6.48286e-05,2437575.0000000005,,,,,,,,,,,,,,,,
CB,GN,3.28403e-05,1234805.0,,,,,,,,,,,,,,,,
CB,GT,1.4836e-06,55785.0,,,,,,,,,,,,,,,,
CB,GU,8.727e-07,32813.0,,,,,,,,,,,,,,,,
CB,HN,4.377e-07,16458.0,,,,,,,,,,,,,,,,
CB,HT,9.829e-07,36956.0,,,,,,,,,,,,,,,,
CB,ID,0.0186054062,699569084.0,6.33991e-05,12300000.0,0.0202271894,,,2227.0,0.0061969745,0.0108411813,,,0.0680628272,13.0,,,0.1333333333,2.0
CB,IL,0.000578673,21758286.0,,,,,,,,,,,,,,,,
CB,IN,0.0050968661,191643755.0,,,0.0265298644,,,2799.0,0.0077886537,0.0249924865,,,0.0418848168,8.0,,,,
CB,IQ,3.9826e-06,149746.0,,,,,,,,,,,,,,,,
CB,IR,2.914e-07,10955.0,,,,,,,,,,,,,,,,
CB,IS,5.884e-07,22125.0,,,,,,,,,,,,,,,,
CB,JM,5.984e-07,22500.0,,,,,,,,,,,,,,,,
CB,JO,6.69006e-05,2515484.0,,,,,,,,,,,,,,,,
CB,JP,0.0455934298,1714327196.0,,,0.3198241114,4199.0,0.003799749,7420.0,0.0206473063,0.025610152,,,0.0418848168,8.0,0.1666666667,2.0,,
CB,KE,1.0055e-05,378071.0,,,,,,,,,,,,,,,,
CB,KG,1.38944e-05,522435.0,,,,,,,,,,,,,,,,
CB,KN,2.66e-07,10000.0,,,,,,,,,,,,,,,,
CB,KW,8.4233e-06,316717.0,,,,,,,,,,,,,,,,
CB,KZ,9.8205e-06,369255.0,,,,,,,,,,,,,,,,
CB,LA,0.0027761896,104385597.0,0.0270202382,330600000.0,0.0041040674,3667.0,0.0033183328,5012.0,0.0139466711,,,,0.0314136126,6.0,0.1666666667,2.0,0.0666666667,1.0
CB,LB,6.966e-06,261922.0000000001,,,,,,,,,,,,,,,,
CB,LR,2.307e-07,8676.0,,,,,,,,,,,,,,,,
CB,LY,9.6694e-06,363571.0,,,,,,,,,,,,,,,,
