COUNTRY,POST COUNTRY,Year,POST COUNT
AT,TR,2023,2
AT,UA,2016,1
AT,UA,2017,1
AT,UA,2019,1
AT,UA,2021,1
AT,UA,2023,1
AT,AE,2016,1
AT,AE,2017,1
AT,AE,2019,1
AT,AE,2021,1
AT,AE,2023,1
AT,UK,2016,1
AT,UK,2017,1
AT,UK,2019,1
AT,UK,2021,1
AT,UK,2023,1
AT,US,2016,4
AT,US,2017,4
AT,US,2019,4
AT,US,2021,5
AT,US,2023,5
AT,VE,2016,1
AT,VE,2017,1
AT,VN,2016,1
AT,VN,2017,1
AT,VN,2019,1
AT,VN,2021,1
AT,VN,2023,1
BA,DZ,2017,1
BA,DZ,2019,1
BA,DZ,2021,1
BA,DZ,2023,1
BA,AU,2017,1
BA,AU,2019,1
BA,AU,2021,2
BA,AU,2023,2
BA,AT,2017,1
BA,AT,2019,1
BA,AT,2021,1
BA,AT,2023,1
BA,BH,2017,1
BA,BH,2019,1
BA,BH,2021,1
BA,BH,2023,1
BA,BE,2017,1
BA,BE,2019,1
BA,BE,2021,1
BA,BE,2023,1
BA,BT,2017,1
BA,BT,2019,1
BA,BT,2021,1
BA,BT,2023,1
BA,BRA,2017,1
BA,BRA,2019,1
BA,BRA,2021,1
BA,BRA,2023,1
BA,BR,2017,1
BA,BR,2019,1
BA,BR,2021,1
BA,BR,2023,1
BA,CA,2017,1
BA,CA,2019,1
BA,CA,2021,2
BA,CA,2023,2
BA,CN,2017,3
BA,CN,2019,3
BA,CN,2021,3
BA,CN,2023,3
BA,DK,2017,1
BA,DK,2019,1
BA,DK,2021,1
BA,DK,2023,1
BA,EG,2017,1
BA,EG,2019,1
BA,EG,2021,1
BA,EG,2023,1
BA,ET,2017,1
BA,ET,2019,1
BA,ET,2021,1
BA,ET,2023,1
BA,FR,2017,1
BA,FR,2019,1
BA,FR,2021,1
BA,FR,2023,1
BA,DE,2017,1
BA,DE,2019,1
BA,DE,2021,1
BA,DE,2023,1
BA,GR,2017,1
BA,GR,2019,1
BA,GR,2021,1
BA,GR,2023,1
BA,IN,2017,4
BA,IN,2019,5
BA,IN,2021,5
BA,IN,2023,6
BA,ID,2017,1
BA,ID,2019,1
BA,ID,2021,1
BA,ID,2023,1
BA,IR,2017,1
BA,IR,2019,1
BA,IR,2021,1
BA,IR,2023,1
BA,IQ,2017,1
BA,IQ,2019,1
BA,IQ,2021,1
BA,IQ,2023,1
BA,IT,2017,2
BA,IT,2019,2
BA,IT,2021,2
BA,IT,2023,2
BA,JP,2017,1
BA,JP,2019,1
BA,JP,2021,1
BA,JP,2023,1
BA,JO,2017,1
BA,JO,2019,1
BA,JO,2021,1
BA,JO,2023,1
BA,KE,2017,1
BA,KE,2019,1
BA,KE,2021,1
BA,KE,2023,1
BA,KW,2017,1
BA,KW,2019,1
BA,KW,2021,1
BA,KW,2023,1
BA,LB,2017,1
BA,LB,2019,1
BA,LB,2021,1
BA,LB,2023,1
BA,LY,2017,1
BA,LY,2019,1
BA,LY,2021,1
BA,LY,2023,1
BA,MA,2017,1
BA,MA,2019,1
BA,MA,2021,1
BA,MA,2023,1
BA,MV,2017,1
BA,MV,2019,1
BA,MV,2021,1
BA,MV,2023,1
BA,MU,2017,1
BA,MU,2019,1
BA,MU,2021,1
BA,MU,2023,1
BA,MX,2017,1
BA,MX,2019,1
BA,MX,2021,1
BA,MX,2023,1
BA,MAR,2017,1
BA,MAR,2019,1
BA,MAR,2021,1
BA,MAR,2023,1
BA,MY,2017,2
BA,MY,2019,2
BA,MY,2021,2
BA,MY,2023,2
BA,NP,2017,1
BA,NP,2019,1
BA,NP,2021,1
BA,NP,2023,1
BA,NL,2017,1
BA,NL,2019,1
BA,NL,2021,1
BA,NL,2023,1
BA,NG,2017,1
BA,NG,2019,1
BA,NG,2021,1
BA,NG,2023,1
BA,OM,2017,1
BA,OM,2019,1
BA,OM,2021,1
BA,OM,2023,1
BA,PK,2017,2
BA,PK,2019,2
BA,PK,2021,2
BA,PK,2023,2
BA,PH,2017,1
BA,PH,2019,1
BA,PH,2021,1
BA,PH,2023,1
BA,PL,2017,1
BA,PL,2019,1
BA,PL,2021,1
BA,PL,2023,1
BA,PT,2017,1
BA,PT,2019,1
BA,PT,2021,1
BA,PT,2023,1
BA,QA,2017,1
BA,QA,2019,1
BA,QA,2021,1
BA,QA,2023,1
BA,RO,2021,1
BA,RO,2023,1
BA,RU,2017,1
BA,RU,2019,1
BA,RU,2021,1
BA,RU,2023,1
BA,SA,2017,2
BA,SA,2019,2
BA,SA,2021,2
BA,SA,2023,2
BA,SG,2017,1
BA,SG,2019,1
BA,SG,2021,1
BA,SG,2023,1
BA,ZA,2017,1
BA,ZA,2019,1
BA,ZA,2021,1
BA,ZA,2023,1
BA,SK,2017,1
BA,SK,2019,1
BA,SK,2021,1
BA,SK,2023,1
BA,ES,2017,1
BA,ES,2019,1
BA,ES,2021,1
BA,ES,2023,1
BA,SL,2017,1
BA,SL,2019,1
BA,SL,2021,1
BA,SL,2023,1
BA,SD,2021,1
BA,SE,2017,1
BA,SE,2019,1
BA,SE,2021,1
BA,SE,2023,1
BA,CH,2017,1
BA,CH,2019,1
BA,CH,2021,1
BA,CH,2023,1
BA,TH,2017,1
BA,TH,2019,1
BA,TH,2021,1
BA,TH,2023,1
BA,TR,2017,2
BA,TR,2019,2
BA,TR,2021,2
BA,TR,2023,2
BA,AE,2017,2
BA,AE,2019,2
BA,AE,2021,2
BA,AE,2023,2
BA,UK,2017,3
BA,UK,2019,3
BA,UK,2021,3
BA,UK,2023,3
BA,US,2017,4
BA,US,2019,4
BA,US,2021,4
BA,US,2023,5
BA,UZ,2017,1
BA,UZ,2019,1
BA,UZ,2021,1
BA,UZ,2023,1
BA,VN,2017,1
BA,VN,2019,1
BA,VN,2021,1
BA,VN,2023,1
BE,DZ,2016,1
BE,DZ,2017,1
BE,DZ,2019,1
BE,DZ,2021,1
BE,DZ,2023,1
BE,AO,2016,1
BE,AO,2017,1
BE,AO,2019,1
BE,AO,2021,1
BE,AO,2023,1
BE,AR,2016,1
BE,AR,2017,1
BE,AR,2019,1
BE,AR,2021,1
BE,AR,2023,1
BE,AU,2016,1
BE,AU,2017,1
BE,AU,2019,1
BE,AU,2021,1
BE,AU,2023,1
BE,AT,2016,3
BE,AT,2017,2
BE,AT,2019,2
BE,AT,2021,3
BE,AT,2023,2
BE,AZ,2016,1
BE,AZ,2017,1
BE,AZ,2019,1
BE,AZ,2021,1
BE,AZ,2023,1
BE,BE,2016,3
BE,BE,2017,3
BE,BE,2019,3
BE,BE,2021,3
BE,BE,2023,2
BE,BJ,2017,1
BE,BJ,2019,1
BE,BJ,2021,1
BE,BJ,2023,1
BE,BIH,2016,1
BE,BIH,2017,1
BE,BIH,2019,1
BE,BIH,2021,1
BE,BIH,2023,1
BE,BRA,2016,3
BE,BRA,2017,3
BE,BRA,2019,3
BE,BRA,2021,3
BE,BRA,2023,3
BE,BG,2016,1
BE,BG,2017,1
BE,BG,2019,1
BE,BG,2021,1
BE,BG,2023,1
BE,BF,2016,1
BE,BF,2017,1
BE,BF,2019,1
BE,BF,2021,1
BE,BF,2023,1
BE,BI,2016,1
BE,BI,2017,1
BE,BI,2019,1
BE,BI,2021,1
BE,BI,2023,1
BE,CM,2016,1
BE,CM,2017,1
BE,CM,2019,1
BE,CM,2021,1
BE,CM,2023,1
BE,CA,2016,2
BE,CA,2017,2
BE,CA,2019,2
BE,CA,2021,2
BE,CA,2023,2
BE,CL,2016,1
BE,CL,2017,1
BE,CL,2019,1
BE,CL,2021,1
BE,CL,2023,1
BE,CN,2016,4
BE,CN,2017,4
BE,CN,2019,4
BE,CN,2021,4
BE,CN,2023,4
BE,CO,2016,1
BE,CO,2017,1
BE,CO,2019,1
BE,CO,2021,1
BE,CO,2023,1
BE,CG,2023,1
BE,CI,2016,1
BE,CI,2017,1
BE,CI,2019,1
BE,CI,2021,1
BE,CI,2023,1
BE,HR,2016,1
BE,HR,2017,1
BE,HR,2019,1
BE,HR,2021,1
BE,HR,2023,1
BE,CU,2016,1
BE,CU,2017,1
BE,CU,2019,1
BE,CU,2021,1
BE,CU,2023,1
BE,CZ,2016,1
BE,CZ,2017,1
BE,CZ,2019,1
BE,CZ,2021,1
BE,CZ,2023,1
BE,CD,2016,2
BE,CD,2017,2
BE,CD,2019,1
BE,CD,2021,2
BE,CD,2023,2
BE,DK,2016,1
BE,DK,2017,1
BE,DK,2019,1
BE,DK,2021,1
BE,DK,2023,1
BE,EG,2016,1
BE,EG,2017,1
BE,EG,2019,1
BE,EG,2021,1
BE,EG,2023,1
BE,ET,2016,1
BE,ET,2017,1
BE,ET,2019,1
BE,ET,2021,1
BE,ET,2023,1
BE,FI,2016,1
BE,FI,2017,1
BE,FI,2019,1
BE,FI,2021,1
BE,FI,2023,1
BE,FR,2016,5
BE,FR,2017,4
BE,FR,2019,4
BE,FR,2021,4
BE,FR,2023,4
BE,DE,2016,1
BE,DE,2017,1
BE,DE,2019,1
BE,DE,2021,1
BE,DE,2023,1
BE,GR,2016,1
BE,GR,2017,1
BE,GR,2019,1
BE,GR,2021,2
BE,GR,2023,1
BE,GN,2017,1
BE,GN,2019,1
BE,GN,2021,1
BE,GN,2023,1
BE,VA,2016,1
BE,VA,2017,1
BE,VA,2019,1
BE,VA,2021,1
BE,VA,2023,1
BE,HU,2016,1
BE,HU,2017,1
BE,HU,2019,1
BE,HU,2021,1
BE,HU,2023,1
BE,IN,2016,3
BE,IN,2017,3
BE,IN,2019,3
BE,IN,2021,3
BE,IN,2023,2
BE,ID,2016,1
BE,ID,2017,1
BE,ID,2019,1
BE,ID,2021,1
BE,ID,2023,1
BE,IR,2016,1
BE,IR,2017,1
BE,IR,2019,1
BE,IR,2021,1
BE,IR,2023,1
BE,IE,2016,1
BE,IE,2017,1
BE,IE,2019,1
BE,IE,2021,1
BE,IE,2023,1
BE,IL,2016,1
BE,IL,2017,1
BE,IL,2019,1
BE,IL,2021,1
BE,IL,2023,1
BE,IT,2016,1
BE,IT,2017,1
BE,IT,2019,1
BE,IT,2021,1
BE,IT,2023,1
BE,JM,2016,1
BE,JM,2017,1
BE,JM,2019,1
BE,JM,2021,1
BE,JM,2023,1
BE,JP,2016,1
BE,JP,2017,1
BE,JP,2019,1
BE,JP,2021,1
BE,JP,2023,1
BE,JE,2016,1
BE,JE,2017,1
BE,JE,2019,1
BE,JE,2021,1
BE,JE,2023,1
BE,JO,2016,1
BE,JO,2017,1
BE,JO,2019,1
BE,JO,2021,1
BE,JO,2023,1
BE,KZ,2016,1
BE,KZ,2017,1
BE,KZ,2019,1
BE,KZ,2021,1
BE,KZ,2023,1
BE,KE,2016,1
BE,KE,2017,1
BE,KE,2019,1
BE,KE,2021,1
BE,KE,2023,1
BE,XK,2016,1
BE,XK,2017,1
BE,XK,2019,1
BE,XK,2021,1
BE,XK,2023,1
BE,KW,2016,1
BE,KW,2017,1
BE,KW,2019,1
BE,KW,2021,1
BE,KW,2023,1
BE,LB,2016,1
BE,LB,2017,1
BE,LB,2019,1
BE,LB,2021,1
BE,LB,2023,1
BE,LU,2016,1
BE,LU,2017,1
BE,LU,2019,1
BE,LU,2021,1
BE,LU,2023,1
BE,MA,2016,1
BE,MA,2017,1
BE,MA,2019,1
BE,MA,2021,1
BE,MA,2023,1
BE,ML,2017,1
BE,ML,2019,1
BE,ML,2021,1
BE,ML,2023,1
BE,MX,2016,1
BE,MX,2017,1
BE,MX,2019,1
BE,MX,2021,1
BE,MX,2023,1
BE,MAR,2016,2
BE,MAR,2017,2
BE,MAR,2019,2
BE,MAR,2021,1
BE,MAR,2023,1
BE,MZ,2017,1
BE,MZ,2019,1
BE,MZ,2021,1
BE,MZ,2023,1
BE,NL,2016,2
BE,NL,2017,2
BE,NL,2019,2
BE,NL,2021,2
BE,NL,2023,2
BE,NE,2017,1
BE,NE,2019,1
BE,NE,2021,1
BE,NE,2023,1
BE,NG,2016,1
BE,NG,2017,1
BE,NG,2019,1
BE,NG,2021,1
BE,NG,2023,1
BE,NO,2016,1
BE,NO,2017,1
BE,NO,2019,1
BE,NO,2021,1
BE,NO,2023,1
BE,PK,2016,1
BE,PK,2017,1
BE,PK,2019,1
BE,PK,2021,1
BE,PK,2023,1
BE,PA,2016,1
BE,PA,2017,1
BE,PA,2019,1
BE,PA,2021,1
BE,PA,2023,1
BE,PE,2016,1
BE,PE,2017,1
BE,PE,2019,1
BE,PE,2021,1
BE,PE,2023,1
BE,PH,2016,1
BE,PH,2017,1
BE,PH,2019,1
BE,PH,2021,1
BE,PH,2023,1
BE,PL,2016,1
BE,PL,2017,1
BE,PL,2019,1
BE,PL,2021,1
BE,PL,2023,1
BE,PT,2016,1
BE,PT,2017,1
BE,PT,2019,1
BE,PT,2021,1
BE,PT,2023,1
BE,QA,2016,1
BE,QA,2017,1
BE,QA,2019,1
BE,QA,2021,1
BE,QA,2023,1
BE,RO,2016,1
BE,RO,2017,1
BE,RO,2019,1
BE,RO,2021,1
BE,RO,2023,1
BE,RU,2016,2
BE,RU,2017,2
BE,RU,2019,2
BE,RU,2021,2
BE,RU,2023,1
BE,RW,2016,1
BE,RW,2017,1
BE,RW,2019,1
BE,RW,2021,1
BE,RW,2023,1
BE,SA,2016,1
BE,SA,2017,1
BE,SA,2019,1
BE,SA,2021,1
BE,SA,2023,1
BE,SN,2016,1
BE,SN,2017,1
BE,SN,2019,1
BE,SN,2021,1
BE,SN,2023,1
BE,RS,2016,1
BE,RS,2017,1
BE,RS,2019,1
BE,RS,2021,1
BE,RS,2023,1
BE,SG,2016,1
BE,SG,2017,1
BE,SG,2019,1
BE,SG,2021,1
BE,SG,2023,1
BE,ZA,2016,3
BE,ZA,2017,3
BE,ZA,2019,3
BE,ZA,2021,2
BE,ZA,2023,2
BE,SK,2016,1
BE,SK,2017,1
BE,SK,2019,1
BE,SK,2021,1
BE,SK,2023,1
BE,ES,2016,5
BE,ES,2017,5
BE,ES,2019,5
BE,ES,2021,5
BE,ES,2023,4
BE,SE,2016,1
BE,SE,2017,1
BE,SE,2019,1
BE,SE,2021,1
BE,SE,2023,1
BE,CH,2016,3
BE,CH,2017,2
BE,CH,2019,2
BE,CH,2021,3
BE,CH,2023,2
BE,TW,2016,1
BE,TW,2017,1
BE,TW,2019,1
BE,TW,2021,1
BE,TW,2023,1
BE,TZ,2016,1
BE,TZ,2017,1
BE,TZ,2019,1
BE,TZ,2021,1
BE,TZ,2023,1
BE,TH,2016,1
BE,TH,2017,1
BE,TH,2019,1
BE,TH,2021,1
BE,TH,2023,1
BE,TN,2016,1
BE,TN,2017,1
BE,TN,2019,1
BE,TN,2021,1
BE,TN,2023,1
BE,TR,2016,2
BE,TR,2017,2
BE,TR,2019,2
BE,TR,2021,2
BE,TR,2023,2
BE,UG,2016,1
BE,UG,2017,1
BE,UG,2019,1
BE,UG,2021,1
BE,UG,2023,1
BE,UA,2016,1
BE,UA,2017,1
BE,UA,2019,1
BE,UA,2021,1
BE,UA,2023,1
BE,AE,2016,1
BE,AE,2017,1
BE,AE,2019,1
BE,AE,2021,1
BE,AE,2023,1
BE,UK,2016,1
BE,UK,2017,1
BE,UK,2019,1
BE,UK,2021,1
BE,UK,2023,1
BE,US,2016,5
BE,US,2017,5
BE,US,2019,5
BE,US,2021,5
BE,US,2023,5
BE,VE,2016,1
BE,VE,2017,1
BE,VE,2019,1
BE,VE,2021,1
BE,VN,2016,1
BE,VN,2017,1
BE,VN,2019,1
BE,VN,2021,1
BE,VN,2023,1
BT,AU,2023,1
BT,BA,2017,1
BT,BA,2019,1
BT,BA,2021,1
BT,BA,2023,1
BT,BE,2017,1
BT,BE,2019,1
BT,BE,2021,1
BT,BE,2023,1
BT,IN,2017,2
BT,IN,2019,3
BT,IN,2021,3
BT,IN,2023,3
BT,KW,2017,1
BT,KW,2019,1
BT,KW,2021,1
BT,KW,2023,1
BT,CH,2017,1
BT,CH,2019,1
BT,CH,2021,1
BT,CH,2023,1
BT,TH,2017,1
BT,TH,2019,1
BT,TH,2021,1
BT,TH,2023,1
BT,US,2017,1
BT,US,2019,1
BT,US,2021,1
BT,US,2023,1
BRA,AL,2016,1
BRA,AL,2017,1
BRA,AL,2019,1
BRA,AL,2021,1
BRA,AL,2023,1
BRA,DZ,2016,1
BRA,DZ,2017,1
BRA,DZ,2019,1
BRA,DZ,2021,1
BRA,DZ,2023,1
BRA,AO,2016,1
BRA,AO,2017,1
BRA,AO,2019,1
BRA,AO,2021,1
BRA,AO,2023,1
BRA,AG,2016,1
BRA,AG,2017,1
BRA,AG,2019,1
BRA,AR,2016,6
BRA,AR,2017,6
BRA,AR,2019,6
BRA,AR,2021,6
BRA,AR,2023,5
BRA,AM,2016,1
BRA,AM,2017,1
BRA,AM,2019,1
BRA,AM,2021,1
BRA,AM,2023,1
BRA,AU,2016,2
BRA,AU,2017,2
BRA,AU,2019,2
BRA,AU,2021,2
BRA,AU,2023,2
BRA,AT,2016,2
BRA,AT,2017,2
BRA,AT,2019,2
BRA,AT,2021,2
BRA,AT,2023,2
BRA,AZ,2016,1
BRA,AZ,2017,1
BRA,AZ,2019,1
BRA,AZ,2021,1
BRA,AZ,2023,1
BRA,BS,2016,1
BRA,BS,2017,1
BRA,BS,2019,1
BRA,BS,2021,1
BRA,BS,2023,1
BRA,BH,2021,1
BRA,BH,2023,1
BRA,BA,2016,1
BRA,BA,2017,1
BRA,BA,2019,1
BRA,BA,2021,1
BRA,BA,2023,1
BRA,BB,2016,1
BRA,BB,2017,1
BRA,BB,2019,1
BRA,BB,2021,1
BRA,BB,2023,1
BRA,BY,2016,1
BRA,BY,2017,1
BRA,BY,2019,1
BRA,BY,2021,1
BRA,BY,2023,1
BRA,BE,2016,3
BRA,BE,2017,3
BRA,BE,2019,3
BRA,BE,2021,3
BRA,BE,2023,2
BRA,BZ,2016,1
BRA,BZ,2017,1
BRA,BZ,2019,1
BRA,BZ,2021,1
BRA,BZ,2023,1
BRA,BJ,2016,1
BRA,BJ,2017,1
BRA,BJ,2019,1
BRA,BJ,2021,1
BRA,BJ,2023,1
BRA,BO,2016,6
BRA,BO,2017,6
BRA,BO,2019,6
BRA,BO,2021,6
BRA,BO,2023,6
BRA,BIH,2016,1
BRA,BIH,2017,1
BRA,BIH,2019,1
BRA,BIH,2021,1
BRA,BIH,2023,1
BRA,BW,2016,1
BRA,BW,2017,1
BRA,BW,2019,1
BRA,BW,2021,1
BRA,BW,2023,1
BRA,BG,2016,1
BRA,BG,2017,1
BRA,BG,2019,1
BRA,BG,2021,1
BRA,BG,2023,1
BRA,BF,2016,1
BRA,BF,2017,1
BRA,BF,2019,1
BRA,BF,2021,1
BRA,BF,2023,1
BRA,CV,2016,1
BRA,CV,2017,1
BRA,CV,2019,1
BRA,CV,2021,1
BRA,CV,2023,1
BRA,CM,2016,1
BRA,CM,2017,1
BRA,CM,2019,1
BRA,CM,2021,1
BRA,CM,2023,1
BRA,CA,2016,5
BRA,CA,2017,5
BRA,CA,2019,5
BRA,CA,2021,4
BRA,CA,2023,5
BRA,CL,2016,2
BRA,CL,2017,3
BRA,CL,2019,2
BRA,CL,2021,2
BRA,CL,2023,1
BRA,CN,2016,4
BRA,CN,2017,4
BRA,CN,2019,4
BRA,CN,2021,4
BRA,CN,2023,5
BRA,CO,2016,2
BRA,CO,2017,2
BRA,CO,2019,2
BRA,CO,2021,2
BRA,CO,2023,2
BRA,CG,2016,1
BRA,CG,2017,1
BRA,CG,2019,1
BRA,CG,2021,1
BRA,CG,2023,1
BRA,CR,2016,1
BRA,CR,2017,1
BRA,CR,2019,1
BRA,CR,2021,1
BRA,CR,2023,1
BRA,CI,2016,1
BRA,CI,2017,1
BRA,CI,2019,1
BRA,CI,2021,1
BRA,CI,2023,1
BRA,HR,2016,1
BRA,HR,2017,1
BRA,HR,2019,1
BRA,HR,2021,1
BRA,HR,2023,1
BRA,CU,2016,1
BRA,CU,2017,1
BRA,CU,2019,1
BRA,CU,2021,1
BRA,CU,2023,1
BRA,CY,2016,1
BRA,CY,2017,1
BRA,CY,2019,1
BRA,CY,2021,1
BRA,CY,2023,1
BRA,CZ,2016,1
BRA,CZ,2017,1
BRA,CZ,2019,1
BRA,CZ,2021,1
BRA,CZ,2023,1
BRA,CD,2016,1
BRA,CD,2017,1
BRA,CD,2019,1
BRA,CD,2021,1
BRA,CD,2023,1
BRA,DK,2016,1
BRA,DK,2017,1
BRA,DK,2019,1
BRA,DK,2021,1
BRA,DK,2023,1
BRA,DM,2016,1
BRA,DM,2017,1
BRA,DM,2019,1
BRA,DM,2021,1
BRA,DM,2023,1
BRA,DO,2016,1
BRA,DO,2017,1
BRA,DO,2019,1
BRA,DO,2021,1
BRA,DO,2023,1
BRA,EC,2016,1
BRA,EC,2017,1
BRA,EC,2019,1
BRA,EC,2021,1
BRA,EC,2023,1
BRA,EG,2016,1
BRA,EG,2017,1
BRA,EG,2019,1
BRA,EG,2021,1
BRA,EG,2023,1
BRA,SV,2016,1
BRA,SV,2017,1
BRA,SV,2019,1
BRA,SV,2021,1
BRA,SV,2023,1
BRA,GQ,2016,1
BRA,GQ,2017,1
BRA,GQ,2019,1
BRA,GQ,2021,1
BRA,GQ,2023,1
BRA,EE,2016,1
BRA,EE,2017,1
BRA,EE,2019,1
BRA,EE,2021,1
BRA,EE,2023,1
BRA,ET,2016,1
BRA,ET,2017,1
BRA,ET,2019,1
BRA,ET,2021,1
BRA,ET,2023,1
BRA,FI,2016,1
BRA,FI,2017,1
BRA,FI,2019,1
BRA,FI,2021,1
BRA,FI,2023,1
BRA,FR,2016,3
BRA,FR,2017,3
BRA,FR,2019,3
BRA,FR,2021,3
BRA,FR,2023,3
BRA,FG,2016,1
BRA,FG,2017,2
BRA,FG,2019,2
BRA,FG,2021,2
BRA,FG,2023,2
BRA,GA,2016,1
BRA,GA,2017,1
BRA,GA,2019,1
BRA,GA,2021,1
BRA,GA,2023,1
BRA,GE,2016,1
BRA,GE,2017,1
BRA,GE,2019,1
BRA,GE,2021,1
BRA,GE,2023,1
BRA,DE,2016,3
BRA,DE,2017,3
BRA,DE,2019,3
BRA,DE,2021,3
BRA,DE,2023,3
BRA,GH,2016,1
BRA,GH,2017,1
BRA,GH,2019,1
BRA,GH,2021,1
BRA,GH,2023,1
BRA,GR,2016,1
BRA,GR,2017,1
BRA,GR,2019,1
BRA,GR,2021,1
BRA,GR,2023,1
BRA,GD,2016,1
BRA,GD,2017,1
BRA,GD,2019,1
BRA,GT,2016,1
BRA,GT,2017,1
BRA,GT,2019,1
BRA,GT,2021,1
BRA,GT,2023,1
BRA,GN,2016,1
BRA,GN,2017,1
BRA,GN,2019,1
BRA,GN,2021,1
BRA,GN,2023,1
BRA,GW,2016,1
BRA,GW,2017,1
BRA,GW,2019,1
BRA,GW,2021,1
BRA,GW,2023,1
BRA,GY,2016,1
BRA,GY,2017,1
BRA,GY,2019,1
BRA,GY,2021,1
BRA,GY,2023,2
BRA,HT,2016,1
BRA,HT,2017,1
BRA,HT,2019,1
BRA,HT,2021,1
BRA,HT,2023,1
BRA,VA,2016,1
BRA,VA,2017,1
BRA,VA,2019,1
BRA,VA,2021,1
BRA,VA,2023,1
BRA,HN,2016,1
BRA,HN,2017,1
BRA,HN,2019,1
BRA,HN,2021,1
BRA,HN,2023,1
BRA,HU,2016,1
BRA,HU,2017,1
BRA,HU,2019,1
BRA,HU,2021,1
BRA,HU,2023,1
BRA,IN,2016,2
BRA,IN,2017,2
BRA,IN,2019,2
BRA,IN,2021,2
BRA,IN,2023,2
BRA,ID,2016,1
BRA,ID,2017,1
BRA,ID,2019,1
BRA,ID,2021,1
BRA,ID,2023,1
BRA,IR,2016,1
BRA,IR,2017,1
BRA,IR,2019,1
BRA,IR,2021,1
BRA,IR,2023,1
BRA,IQ,2016,1
BRA,IQ,2017,1
BRA,IQ,2019,1
BRA,IQ,2021,1
BRA,IQ,2023,1
BRA,IE,2016,1
BRA,IE,2017,1
BRA,IE,2019,1
BRA,IE,2021,1
BRA,IE,2023,1
BRA,IL,2016,1
BRA,IL,2017,1
BRA,IL,2019,1
BRA,IL,2021,1
BRA,IL,2023,1
BRA,IT,2016,4
BRA,IT,2017,4
BRA,IT,2019,4
BRA,IT,2021,4
BRA,IT,2023,3
BRA,JM,2016,1
BRA,JM,2017,1
BRA,JM,2019,1
BRA,JM,2021,1
BRA,JM,2023,1
BRA,JP,2016,4
BRA,JP,2017,4
BRA,JP,2019,4
BRA,JP,2021,4
BRA,JP,2023,3
BRA,JO,2016,1
BRA,JO,2017,1
BRA,JO,2019,1
BRA,JO,2021,1
BRA,JO,2023,1
BRA,KZ,2016,1
BRA,KZ,2017,1
BRA,KZ,2019,1
BRA,KZ,2021,1
BRA,KZ,2023,1
BRA,KE,2016,1
BRA,KE,2017,1
BRA,KE,2019,1
BRA,KE,2021,1
BRA,KE,2023,1
BRA,KW,2016,1
BRA,KW,2017,1
BRA,KW,2019,1
BRA,KW,2021,1
BRA,KW,2023,1
BRA,LB,2016,1
BRA,LB,2017,1
BRA,LB,2019,1
BRA,LB,2021,1
BRA,LB,2023,1
BRA,LR,2016,1
BRA,LR,2017,1
BRA,LR,2019,1
BRA,MW,2016,1
BRA,MW,2017,1
BRA,MW,2019,1
BRA,MW,2021,1
BRA,MW,2023,1
BRA,MA,2016,1
BRA,MA,2017,1
BRA,MA,2019,1
BRA,MA,2021,1
BRA,MA,2023,1
BRA,ML,2016,1
BRA,ML,2017,1
BRA,ML,2019,1
BRA,ML,2021,1
BRA,ML,2023,1
BRA,MR,2016,1
BRA,MR,2017,1
BRA,MR,2019,1
BRA,MR,2021,1
BRA,MR,2023,1
BRA,MX,2016,2
BRA,MX,2017,2
BRA,MX,2019,2
BRA,MX,2021,2
BRA,MX,2023,1
BRA,MAR,2016,1
BRA,MAR,2017,1
BRA,MAR,2019,1
BRA,MAR,2021,1
BRA,MAR,2023,1
BRA,MZ,2016,1
BRA,MZ,2017,1
BRA,MZ,2019,1
BRA,MZ,2021,1
BRA,MZ,2023,1
BRA,MY,2016,1
BRA,MY,2017,1
BRA,MY,2019,1
BRA,MY,2021,1
BRA,MY,2023,1
BRA,NA,2016,1
BRA,NA,2017,1
BRA,NA,2019,1
BRA,NA,2021,1
BRA,NA,2023,1
BRA,NP,2016,1
BRA,NP,2017,1
BRA,NP,2019,1
BRA,NP,2021,1
BRA,NP,2023,1
BRA,NL,2016,2
BRA,NL,2017,2
BRA,NL,2019,2
BRA,NL,2021,2
BRA,NL,2023,2
BRA,NZ,2016,1
BRA,NZ,2017,1
BRA,NZ,2019,1
BRA,NZ,2021,1
BRA,NZ,2023,1
BRA,NI,2016,1
BRA,NI,2017,1
BRA,NI,2019,1
BRA,NI,2021,1
BRA,NI,2023,1
BRA,NG,2016,2
BRA,NG,2017,2
BRA,NG,2019,2
BRA,NG,2021,2
BRA,NG,2023,2
BRA,NK,2016,1
BRA,NK,2017,1
BRA,NK,2019,1
BRA,NK,2021,1
BRA,NK,2023,1
BRA,NO,2016,1
BRA,NO,2017,1
BRA,NO,2019,1
BRA,NO,2021,1
BRA,NO,2023,1
BRA,OM,2016,1
BRA,OM,2017,1
BRA,OM,2019,1
BRA,OM,2021,1
BRA,OM,2023,1
BRA,PK,2016,1
BRA,PK,2017,1
BRA,PK,2019,1
BRA,PK,2021,1
BRA,PK,2023,1
BRA,PA,2016,1
BRA,PA,2017,1
BRA,PA,2019,1
BRA,PA,2021,1
BRA,PA,2023,1
BRA,PY,2016,7
BRA,PY,2017,6
BRA,PY,2019,7
BRA,PY,2021,7
BRA,PY,2023,6
BRA,PE,2016,2
BRA,PE,2017,2
BRA,PE,2019,2
BRA,PE,2021,2
BRA,PE,2023,2
BRA,PH,2016,1
BRA,PH,2017,1
